year,cycle,abbr,dem,inc,midterm,senate,pres,pres_dem,pres_natl,generic,pres_avg,pres_level,level,ref_level
1998,1,AL,-0.544424412194716,0,TRUE,-1,1,-0.14963341544025818,0.18855667693894732,-0.02298951822469872,-0.2883737418717687,-0.14963341544025818,-0.5214348939700173,-0.2547721770224446
1998,1,AR,0.2656010886674366,0,TRUE,-1,1,0.3785703754220716,0.18855667693894732,-0.02298951822469872,0.028328396168455866,0.3785703754220716,0.28859060689213534,0.2734316138398852
1998,1,AZ,-0.928593028314169,-1,TRUE,-1,1,0.04896062419721701,0.18855667693894732,-0.02298951822469872,-0.16595666352655333,0.04896062419721701,-0.9056035100894703,-0.6749611146232539
1998,1,CA,0.20990039370105273,1,TRUE,-1,1,0.29068021355111745,0.18855667693894732,-0.02298951822469872,0.15295831371975677,0.29068021355111745,0.23288991192575145,0.0027890483789897585
1998,1,CO,-0.5791581430899257,0,TRUE,-1,1,-0.030370639422210702,0.18855667693894732,-0.02298951822469872,-0.11054682718112598,-0.030370639422210702,-0.556168624865227,-0.13550940100439712
1998,1,CT,0.6994569742979158,1,TRUE,-1,1,0.42063449437786554,0.18855667693894732,-0.02298951822469872,0.12861452818375216,0.42063449437786554,0.7224464925226145,-0.09535176550623235
1998,1,FL,0.5095193612596957,1,TRUE,-1,1,0.12636633593680607,0.18855667693894732,-0.02298951822469872,-0.12515123622439633,0.12636633593680607,0.5325088794843944,0.531860440623819
1998,1,GA,-0.1483452806256139,-1,TRUE,-1,1,-0.025292116117803135,0.18855667693894732,-0.02298951822469872,-0.2357438212992934,-0.025292116117803135,-0.12535576240091517,-0.09413823705127672
1998,1,HI,1.4911996127977951,1,TRUE,-1,1,0.587370190657762,0.18855667693894732,-0.02298951822469872,0.26450975647124,0.587370190657762,1.5141891310224938,0.6494448324725175
1998,1,IA,-0.808034938966562,0,TRUE,-1,1,0.23034871685117006,0.18855667693894732,-0.02298951822469872,0.20239065968103545,0.23034871685117006,-0.7850454207418632,0.12520995526898362
1998,1,ID,-0.8956973659497404,0,TRUE,-1,1,-0.43887224179308193,0.18855667693894732,-0.02298951822469872,-0.5078479134873444,-0.43887224179308193,-0.8727078477250416,-0.5440110033752683
1998,1,IL,-0.059390188398164984,1,TRUE,-1,1,0.3890372769465209,0.18855667693894732,-0.02298951822469872,0.15741044259101816,0.3890372769465209,-0.036400670173466265,0.10767825704065229
1998,1,IN,0.605051672748377,0,TRUE,-1,1,-0.12610309641909342,0.18855667693894732,-0.02298951822469872,-0.3042933745516736,-0.12610309641909342,0.6280411909730758,-0.23124185800127986
1998,1,KS,-0.7257020453811246,0,TRUE,-1,1,-0.40848125099680005,0.18855667693894732,-0.02298951822469872,-0.3557311210105455,-0.40848125099680005,-0.7027125271564258,-0.5136200125789865
1998,1,KY,-0.011945046465925743,0,TRUE,-1,1,0.02116283718070863,0.18855667693894732,-0.02298951822469872,-0.12315285794285707,0.02116283718070863,0.011044471758772975,-0.0839759244014778
1998,1,LA,0.6951081912276373,1,TRUE,-1,1,0.2639554641934933,0.18855667693894732,-0.02298951822469872,0.011656805192407943,0.2639554641934933,0.7180977094523361,-0.08834616395743775
1998,1,MD,0.8714134040092835,1,TRUE,-1,1,0.3490378262602677,0.18855667693894732,-0.02298951822469872,0.17767433041576103,0.3490378262602677,0.8944029222339822,0.7910061622920399
1998,1,MO,-0.18518542802754623,-1,TRUE,-1,1,0.1421202308046472,0.18855667693894732,-0.02298951822469872,0.03754867594325961,0.1421202308046472,-0.1621959098028475,-0.24919746229638404
1998,1,NC,0.08439071647725495,-1,TRUE,-1,1,-0.10128596782332079,0.18855667693894732,-0.02298951822469872,-0.23138447552018593,-0.10128596782332079,0.10738023470195367,-0.18855859376613063
1998,1,ND,0.5857375142412801,1,TRUE,-1,1,-0.1567730677016844,0.18855667693894732,-0.02298951822469872,-0.40159555011020287,-0.1567730677016844,0.6087270324659788,0.31212715090459314
1998,1,NH,-0.8762082003912489,-1,TRUE,-1,1,0.22541492315557382,0.18855667693894732,-0.02298951822469872,-0.17453852719900526,0.22541492315557382,-0.8532186821665502,-0.16545342426918289
1998,1,NV,0.0019239955940056174,1,TRUE,-1,1,0.023462330447799502,0.18855667693894732,-0.02298951822469872,-0.11615007743201106,0.023462330447799502,0.024913513818704335,0.13346538584437337
1998,1,NY,0.3508352965741975,-1,TRUE,-1,1,0.7414840590531782,0.18855667693894732,-0.02298951822469872,0.4534764480560405,0.7414840590531782,0.3738248147988962,-0.001332931590274991
1998,1,OH,-0.25998261141521256,0,TRUE,-1,1,0.14412694074066726,0.18855667693894732,-0.02298951822469872,-0.06896201953564098,0.14412694074066726,-0.23699309319051384,0.038988179158480823
1998,1,OK,-0.7525000112935133,-1,TRUE,-1,1,-0.17648099178572788,0.18855667693894732,-0.02298951822469872,-0.27375826672862486,-0.17648099178572788,-0.7295104930688145,-0.5324147771088745
1998,1,OR,0.5914491499702241,0,TRUE,-1,1,0.18827885447995987,0.18855667693894732,-0.02298951822469872,0.12572963512318852,0.18827885447995987,0.6144386681949229,0.08314009289777344
1998,1,PA,-0.5672025929697362,-1,TRUE,-1,1,0.20718618830000674,0.18855667693894732,-0.02298951822469872,0.05062958451711258,0.20718618830000674,-0.5442130747450374,-0.16326393871605133
1998,1,SC,0.14314603915600232,1,TRUE,-1,1,-0.12464014537671474,0.18855667693894732,-0.02298951822469872,-0.3247454267020264,-0.12464014537671474,0.16613555738070104,-0.040752505385906856
1998,1,SD,0.5346348177580883,0,TRUE,-1,1,-0.07738200615680346,0.18855667693894732,-0.02298951822469872,-0.1187451250776119,-0.07738200615680346,0.557624335982787,-0.1825207677389899
1998,1,UT,-0.6629985198814188,-1,TRUE,-1,1,-0.4903754644909451,0.18855667693894732,-0.02298951822469872,-0.6919230829590708,-0.4903754644909451,-0.64000900165672,-0.43769029198799503
1998,1,VT,1.1683647124394574,1,TRUE,-1,1,0.5400682910878004,0.18855667693894732,-0.02298951822469872,0.3136752169552771,0.5400682910878004,1.191354230664156,0.117646238855143
1998,1,WA,0.339791965836622,1,TRUE,-1,1,0.2897973839641146,0.18855667693894732,-0.02298951822469872,0.13352288596424775,0.2897973839641146,0.3627814840613207,0.05487715799872525
1998,1,WI,0.0433820279572469,1,TRUE,-1,1,0.23788334273112363,0.18855667693894732,-0.02298951822469872,0.010497136513471388,0.23788334273112363,0.06637154618194563,0.028153800967691517
2000,NA,AK,NA,NA,NA,NA,NA,-0.75087572645609,0.012000144003110558,-0.010559760215002217,-0.5083198251941397,-0.4233517905645763,NA,NA
2000,NA,AL,NA,NA,NA,NA,NA,-0.306658455633624,0.012000144003110558,-0.010559760215002217,-0.31578154904153766,-0.14963341544025818,NA,NA
2000,NA,AR,NA,NA,NA,NA,NA,-0.11214496532325342,0.012000144003110558,-0.010559760215002217,0.22746363504146583,0.3785703754220716,NA,NA
2000,NA,AZ,NA,NA,NA,NA,NA,-0.131493104095208,0.012000144003110558,-0.010559760215002217,-0.16595666352655333,0.04896062419721701,NA,NA
2000,2,CA,0.42284958492088326,1,FALSE,-1,1,0.24940440808162304,0.012000144003110558,-0.010559760215002217,0.15295831371975677,0.29068021355111745,0.43340934513588547,0.18320571393027613
